match_id,elapsed_time,set_no,p1_games,p2_games,set_victor,game_no,game_victor,point_no,point_victor,server,speed_mph,Rally,P1Score,P2Score,P1Momentum,P2Momentum,P1PointsWon,P2PointsWon,P1Ace,P2Ace,P1Winner,P2Winner,P1DoubleFault,P2DoubleFault,P1UnfErr,P2UnfErr,P1NetPoint,P2NetPoint,P1NetPointWon,P2NetPointWon,P1BreakPoint,P2BreakPoint,P1BreakPointWon,P2BreakPointWon,P1FirstSrvIn,P2FirstSrvIn,P1FirstSrvWon,P2FirstSrvWon,P1SecondSrvIn,P2SecondSrvIn,P1SecondSrvWon,P2SecondSrvWon,P1ForcedError,P2ForcedError,History,Speed_MPH,P1BreakPointMissed,P2BreakPointMissed,ServeIndicator,Serve_Direction,Winner_FH,Winner_BH,ServingTo,P1TurningPoint,P2TurningPoint,ServeNumber,WinnerType,WinnerShotType,p1_distance_run,p2_distance_run,rally_count,serve_width,serve_depth,return_depth,p1_sets,p2_sets,p1_score,p2_score,comprehensive_momentum_1,comprehensive_momentum_2
2018-ausopen-XD106,,1,4,1,0,1,0,1,2,2,181,,0,15,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,4,4,15,30,0.0,0.0
2018-ausopen-XD106,,1,4,1,0,1,0,2,2,2,138,,0,30,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,4,4,15,40,-0.02,0.0246
2018-ausopen-XD106,,1,4,2,0,1,0,3,2,2,178,,0,40,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,5,,,,4,4,0,0,-0.07880799999999999,0.09932184
2018-ausopen-XD106,,1,4,2,0,1,0,4,1,2,131,,15,40,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,4,,,,4,4,15,0,-0.19258145913599997,0.2521674812332799
2018-ausopen-XD106,,1,4,2,0,1,0,5,2,2,147,,0,0,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,5,,,,4,4,15,15,-0.3330708461133875,0.4609476700769749
2018-ausopen-XD106,,1,4,2,0,2,0,6,1,1,161,,15,0,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,1,,,,4,4,30,15,-0.5128007078096634,0.6855960435550825
2018-ausopen-XD106,,1,4,2,0,2,0,7,2,1,166,,15,15,,,,,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,0,,,,4,4,30,30,-0.6965570222508566,0.9357232325731328
2018-ausopen-XD106,,1,4,2,0,2,0,8,2,1,154,,15,30,,,,,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2,,,,4,4,30,40,-0.9009494302675521,1.2024872285947898
2018-ausopen-XD106,,1,4,2,0,2,0,9,1,1,182,,30,30,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,4,4,40,40,-1.1396199444992543,1.515248499493499
2018-ausopen-XD106,,1,4,2,0,2,0,10,1,1,165,,40,30,,,,,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,,,,4,4,A,40,-1.3740185527364033,1.8389284496576495
2018-ausopen-XD106,,1,5,2,0,2,1,11,1,1,163,,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,4,4,0,0,-1.571058910444537,2.0983149815743087
2018-ausopen-XD106,,1,5,2,0,3,0,12,1,2,160,,15,0,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,4,4,15,0,-1.5298188650401512,2.079561310738117
2018-ausopen-XD106,,1,5,2,0,3,0,13,2,2,160,,15,15,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,4,4,15,15,-1.247611109109265,1.7933482379172396
2018-ausopen-XD106,,1,5,2,0,3,0,14,1,2,144,,30,15,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,4,,,,4,4,30,15,-0.743692559121254,1.298906975748671
2018-ausopen-XD106,,1,5,2,0,3,0,15,1,2,157,,40,15,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,6,,,,4,4,40,15,-0.4637009247116365,1.0806504427758594
2018-ausopen-XD106,,1,0,0,0,3,0,16,1,2,162,,0,0,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,5,4,0,0,0.07576593076342014,0.5892534892186613
2018-ausopen-XD106,,1,0,0,0,4,0,17,1,1,163,,15,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,5,4,15,0,0.41520978742368786,0.2820893823563857
2018-ausopen-XD106,,1,0,0,0,4,0,18,2,1,162,,15,15,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,5,4,15,15,1.0921913345025605,-0.28643310873280803
2018-ausopen-XD106,,1,0,0,0,4,0,19,1,1,160,,30,15,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,5,4,30,15,2.1200805328268095,-1.057265671590108
2018-ausopen-XD106,,1,0,0,0,4,0,20,2,1,118,,30,30,,,,,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,0,,,,5,4,30,30,2.832262541227379,-1.6233587687649935
2018-ausopen-XD106,,1,0,0,0,4,0,21,1,1,153,,40,30,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,5,4,40,30,3.3350520461019246,-1.9828394806060778
2018-ausopen-XD106,,1,1,0,0,4,1,22,1,1,154,,0,0,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,5,4,0,0,3.2481561140420103,-2.163607883150275
