match_id,elapsed_time,set_no,p1_games,p2_games,set_victor,game_no,game_victor,point_no,point_victor,server,speed_mph,Rally,P1Score,P2Score,P1Momentum,P2Momentum,P1PointsWon,P2PointsWon,P1Ace,P2Ace,P1Winner,P2Winner,P1DoubleFault,P2DoubleFault,P1UnfErr,P2UnfErr,P1NetPoint,P2NetPoint,P1NetPointWon,P2NetPointWon,P1BreakPoint,P2BreakPoint,P1BreakPointWon,P2BreakPointWon,P1FirstSrvIn,P2FirstSrvIn,P1FirstSrvWon,P2FirstSrvWon,P1SecondSrvIn,P2SecondSrvIn,P1SecondSrvWon,P2SecondSrvWon,P1ForcedError,P2ForcedError,History,Speed_MPH,P1BreakPointMissed,P2BreakPointMissed,ServeIndicator,Serve_Direction,Winner_FH,Winner_BH,ServingTo,P1TurningPoint,P2TurningPoint,ServeNumber,WinnerType,WinnerShotType,p1_distance_run,p2_distance_run,rally_count,serve_width,serve_depth,return_depth,p1_sets,p2_sets,p1_score,p2_score,comprehensive_momentum_1,comprehensive_momentum_2
2018-ausopen-XD114,,1,6,6,0,1,0,1,2,1,168,,0,15,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,12,11,0,0,0.0,0.0
2018-ausopen-XD114,,1,6,6,0,1,0,2,2,1,175,,0,30,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,6,,,,12,11,0,15,-0.024,0.0206
2018-ausopen-XD114,,1,6,6,0,1,0,3,2,1,139,,0,40,,,,,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2,,,,12,11,0,30,-0.0945696,0.08356024
2018-ausopen-XD114,,1,6,6,0,1,0,4,1,1,183,,15,40,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,12,11,15,30,-0.2310977509632,0.21365118940608
2018-ausopen-XD114,,1,6,6,0,1,0,5,2,1,167,,0,0,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,12,11,15,40,-0.399805015336065,0.3942135008542975
2018-ausopen-XD114,,1,6,7,0,2,0,6,2,2,149,,0,15,,,,,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,3,,,,12,11,0,0,-0.6157069198672119,0.5826898314975341
2018-ausopen-XD114,,1,6,7,0,2,0,7,2,2,193,,0,30,,,,,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,12,11,0,15,-0.8860478386128109,0.8360324162111785
2018-ausopen-XD114,,1,6,7,0,2,0,8,1,2,149,,15,30,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,4,,,,12,11,15,15,-1.2144167360849858,1.1665082730082683
2018-ausopen-XD114,,1,6,7,0,2,0,9,2,2,153,,15,40,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,5,,,,12,11,15,30,-1.5602925170985618,1.530992818266325
2018-ausopen-XD114,,1,6,7,0,2,0,10,1,2,147,,30,40,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,12,11,30,30,-1.9282598251516774,1.8851984044572074
2018-ausopen-XD114,,1,6,7,0,2,0,11,1,2,148,,40,40,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,4,,,,12,11,40,30,-2.280550709882457,2.2436586811443116
2018-ausopen-XD114,,1,6,7,0,2,0,12,2,2,154,,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,1,,,,12,11,40,40,-2.3841751919673433,2.3599050049250847
2018-ausopen-XD114,,1,6,7,0,3,0,13,2,1,154,,0,15,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,12,11,40,A,-2.284305574862579,2.3042187402934187
2018-ausopen-XD114,,1,6,7,0,3,0,14,1,1,133,,15,15,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,12,11,A,A,-2.0218572302187567,2.116552208339404
2018-ausopen-XD114,,1,6,7,0,3,0,15,1,1,140,,30,15,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,9,,,,12,11,A,A,-2.06580999792785,2.217711867380622
2018-ausopen-XD114,,1,7,7,0,3,0,16,1,1,119,,40,15,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,9,,,,12,11,0,0,-1.8701241213960083,2.075571005194313
2018-ausopen-XD114,,1,7,7,0,3,0,17,2,1,134,,40,30,,,,,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,0,,,,12,11,0,15,-1.4733217247818273,1.6917725386862892
2018-ausopen-XD114,,1,7,7,0,3,0,18,2,1,167,,40,40,,,,,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,4,,,,12,11,0,30,-0.9044672969765548,1.1167632115681354
2018-ausopen-XD114,,1,7,7,0,3,0,19,1,1,168,,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,12,11,15,30,-0.6410395765023063,0.8770596840714354
2018-ausopen-XD114,,1,7,7,0,4,0,20,1,2,137,,15,0,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,4,,,,12,11,30,30,-0.1984908214037462,0.41563429534026936
2018-ausopen-XD114,,1,7,7,0,4,0,21,1,2,111,,30,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,4,,,,12,11,40,30,0.022551319687613633,0.21935828335140067
2018-ausopen-XD114,,1,7,7,0,4,0,22,2,2,124,,30,15,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,5,,,,12,11,40,40,0.06063941869888011,0.23611377435082687
2018-ausopen-XD114,,1,7,7,0,4,0,23,2,2,150,,30,30,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,12,11,40,A,0.3213845509447764,-0.017721665679794822
2018-ausopen-XD114,,1,7,7,0,4,0,24,1,2,149,,40,30,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,6,,,,12,11,A,A,0.7993179325134312,-0.4419575336801918
2018-ausopen-XD114,,1,7,7,0,4,0,25,2,2,164,,40,40,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,12,11,A,A,0.999314013482115,-0.6411709230282372
2018-ausopen-XD114,,1,7,7,0,4,0,26,1,2,0,,0,0,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,4,,,,12,11,A,A,0.9407006728125994,-0.6148729281730408
2018-ausopen-XD114,,1,7,7,0,5,0,27,1,1,166,,15,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,12,11,A,A,0.6652470406383508,-0.4016217274735249
2018-ausopen-XD114,,1,8,7,0,5,0,28,1,1,145,,30,0,,,,,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,,,,12,11,0,0,0.7073712253013658,-0.47019585457435503
2018-ausopen-XD114,,1,8,7,0,5,0,29,1,1,0,,40,0,,,,,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,,,,12,11,15,0,1.0833407955354333,-0.789631784564193
2018-ausopen-XD114,,1,8,7,0,5,0,30,1,1,0,,0,0,,,,,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,,,,12,11,30,0,1.2531714099987854,-0.9448565964939153
2018-ausopen-XD114,,1,8,7,0,6,0,31,1,2,142,,15,0,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2,,,,12,11,40,0,1.2923944375860674,-0.9281707914182313
2018-ausopen-XD114,,1,8,7,0,6,0,32,2,2,190,,15,15,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,12,11,40,15,1.2221143170715583,-0.7738918115293245
2018-ausopen-XD114,,1,8,7,0,6,0,33,2,2,151,,15,30,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,12,11,40,30,1.449836311657632,-0.9511127328045887
2018-ausopen-XD114,,1,8,7,0,6,0,34,2,2,199,,15,40,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,12,11,40,40,1.9153448114888996,-1.3876398314052958
2018-ausopen-XD114,,1,8,7,0,6,0,35,1,2,166,,30,40,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,4,,,,12,11,A,40,2.165037979612428,-1.5338060128315372
