match_id,elapsed_time,set_no,p1_games,p2_games,set_victor,game_no,game_victor,point_no,point_victor,server,speed_mph,Rally,P1Score,P2Score,P1Momentum,P2Momentum,P1PointsWon,P2PointsWon,P1Ace,P2Ace,P1Winner,P2Winner,P1DoubleFault,P2DoubleFault,P1UnfErr,P2UnfErr,P1NetPoint,P2NetPoint,P1NetPointWon,P2NetPointWon,P1BreakPoint,P2BreakPoint,P1BreakPointWon,P2BreakPointWon,P1FirstSrvIn,P2FirstSrvIn,P1FirstSrvWon,P2FirstSrvWon,P1SecondSrvIn,P2SecondSrvIn,P1SecondSrvWon,P2SecondSrvWon,P1ForcedError,P2ForcedError,History,Speed_MPH,P1BreakPointMissed,P2BreakPointMissed,ServeIndicator,Serve_Direction,Winner_FH,Winner_BH,ServingTo,P1TurningPoint,P2TurningPoint,ServeNumber,WinnerType,WinnerShotType,p1_distance_run,p2_distance_run,rally_count,serve_width,serve_depth,return_depth,p1_sets,p2_sets,p1_score,p2_score,comprehensive_momentum_1,comprehensive_momentum_2
2018-ausopen-XD116,,1,3,1,0,1,0,1,1,1,175,,15,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,13,13,A,A,0.0,0.0
2018-ausopen-XD116,,1,3,1,0,1,0,2,2,1,140,,15,15,,,,,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,0,,,,13,13,A,A,0.0246,-0.02
2018-ausopen-XD116,,1,3,1,0,1,0,3,1,1,166,,30,15,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,13,13,A,A,0.049521840000000004,-0.03820799999999999
2018-ausopen-XD116,,1,3,1,0,1,0,4,1,1,166,,40,15,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,13,13,A,A,0.09602339963328,-0.07398106393599999
2018-ausopen-XD116,,1,3,1,0,1,0,5,2,1,151,,40,30,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,6,,,,13,13,A,A,0.18972344483669318,-0.14489737781749065
2018-ausopen-XD116,,1,3,1,0,1,0,6,2,1,164,,40,40,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,13,13,A,A,0.3005087715564245,-0.22490216121101678
2018-ausopen-XD116,,1,3,2,0,1,2,7,2,1,169,,0,0,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,6,,,,13,13,0,0,0.38938747656333894,-0.28887574578862624
2018-ausopen-XD116,,1,3,2,0,2,0,8,2,2,186,,0,15,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,13,13,0,15,0.4367576002104777,-0.31403533309799503
2018-ausopen-XD116,,1,3,2,0,2,0,9,1,2,177,,15,15,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,4,,,,13,13,15,15,0.42632319778038075,-0.27023947298226403
2018-ausopen-XD116,,1,3,2,0,2,0,10,2,2,148,,15,30,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,0,,,,13,13,15,30,0.38769707414951443,-0.18555838316056286
2018-ausopen-XD116,,1,3,2,0,2,0,11,2,2,197,,15,40,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,13,13,15,40,0.31247059320564036,-0.03753023174643781
2018-ausopen-XD116,,1,3,3,0,2,2,12,2,2,162,,0,0,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,,,,13,13,0,0,-0.060787293918864595,0.3939101615669722
