match_id,elapsed_time,set_no,p1_games,p2_games,set_victor,game_no,game_victor,point_no,point_victor,server,Speed_KMH,Rally,P1Score,P2Score,P1Momentum,P2Momentum,P1PointsWon,P2PointsWon,P1Ace,P2Ace,P1Winner,P2Winner,P1DoubleFault,P2DoubleFault,P1UnfErr,P2UnfErr,P1NetPoint,P2NetPoint,P1NetPointWon,P2NetPointWon,P1BreakPoint,P2BreakPoint,P1BreakPointWon,P2BreakPointWon,P1FirstSrvIn,P2FirstSrvIn,P1FirstSrvWon,P2FirstSrvWon,P1SecondSrvIn,P2SecondSrvIn,P1SecondSrvWon,P2SecondSrvWon,P1ForcedError,P2ForcedError,History,Speed_MPH,P1BreakPointMissed,P2BreakPointMissed,ServeIndicator,Serve_Direction,Winner_FH,Winner_BH,ServingTo,P1TurningPoint,P2TurningPoint,ServeNumber,WinnerType,WinnerShotType,p1_distance_run,p2_distance_run,rally_count,serve_width,serve_depth,return_depth,p1_sets,p2_sets,p1_score,p2_score
2018-ausopen-XD107,,2,1,0,0,18,0,101,1,2,0,,15,0,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,7,6,A,A
2018-ausopen-XD107,,2,1,0,0,18,0,102,2,2,0,,15,15,,,,,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,7,6,A,A
2018-ausopen-XD107,,2,1,1,0,18,0,103,2,2,0,,15,30,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,7,6,0,0
2018-ausopen-XD107,,2,1,1,0,18,0,104,2,2,0,,15,40,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,7,6,0,15
2018-ausopen-XD107,,2,1,1,0,18,0,105,2,2,0,,0,0,,,,,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,1,,,,7,6,0,30
2018-ausopen-XD107,,2,1,1,0,19,0,106,1,1,0,,15,0,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,7,6,15,30
2018-ausopen-XD107,,2,1,1,0,19,0,107,2,1,0,,15,15,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,7,6,15,40
2018-ausopen-XD107,,2,1,1,0,19,0,108,1,1,0,,30,15,,,,,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,,,,7,6,30,40
2018-ausopen-XD107,,2,1,1,0,19,0,109,1,1,0,,40,15,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,7,6,40,40
2018-ausopen-XD107,,2,1,1,0,19,0,110,2,1,0,,40,30,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2,,,,7,6,40,A
2018-ausopen-XD107,,2,1,1,0,19,0,111,1,1,0,,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,1,,,,7,6,A,A
2018-ausopen-XD107,,2,1,1,0,20,0,112,2,2,0,,0,15,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,7,6,A,A
2018-ausopen-XD107,,2,1,2,0,20,0,113,2,2,0,,0,30,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2,,,,7,6,0,0
2018-ausopen-XD107,,2,1,2,0,20,0,114,2,2,0,,0,40,,,,,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,7,6,0,15
2018-ausopen-XD107,,2,1,2,0,20,0,115,2,2,0,,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,7,6,0,30
2018-ausopen-XD107,,2,1,2,0,21,0,116,1,1,0,,15,0,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,7,6,15,30
2018-ausopen-XD107,,2,1,2,0,21,0,117,1,1,0,,30,0,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,1,,,,7,6,30,30
2018-ausopen-XD107,,2,1,2,0,21,0,118,1,1,0,,40,0,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,7,6,40,30
2018-ausopen-XD107,,2,1,2,0,21,0,119,2,1,0,,40,15,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2,,,,7,6,40,40
2018-ausopen-XD107,,2,1,2,0,21,0,120,1,1,0,,0,0,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,7,6,A,40
2018-ausopen-XD107,,2,2,2,0,22,0,121,1,2,0,,15,0,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,7,6,0,0
2018-ausopen-XD107,,2,2,2,0,22,0,122,2,2,0,,15,15,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,1,,,,7,6,0,15
2018-ausopen-XD107,,2,2,2,0,22,0,123,1,2,0,,30,15,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2,,,,7,6,15,15
2018-ausopen-XD107,,2,2,2,0,22,0,124,1,2,0,,40,15,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2,,,,7,6,30,15
2018-ausopen-XD107,,2,2,2,0,22,0,125,1,2,0,,0,0,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,3,,,,7,6,40,15
2018-ausopen-XD107,,3,2,2,0,23,0,126,2,1,0,,0,1,,,,,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,7,6,40,30
2018-ausopen-XD107,,3,3,2,0,23,0,127,1,2,0,,1,1,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,7,6,0,0
2018-ausopen-XD107,,3,3,2,0,23,0,128,2,2,0,,1,2,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,7,6,0,15
2018-ausopen-XD107,,3,3,2,0,23,0,129,1,1,0,,2,2,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,7,6,15,15
2018-ausopen-XD107,,3,3,2,0,23,0,130,2,1,0,,2,3,,,,,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,0,,,,7,6,15,30
2018-ausopen-XD107,,3,3,2,0,23,0,131,1,2,0,,3,3,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2,,,,7,6,30,30
2018-ausopen-XD107,,3,3,2,0,23,0,132,2,2,0,,3,4,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,3,,,,7,6,30,40
2018-ausopen-XD107,,3,3,2,0,23,0,133,1,1,0,,4,4,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,7,6,40,40
2018-ausopen-XD107,,3,3,2,0,23,0,134,1,1,0,,5,4,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,7,6,A,40
2018-ausopen-XD107,,3,4,2,0,23,0,135,1,2,0,,6,4,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,7,6,0,0
2018-ausopen-XD107,,3,4,2,0,23,0,136,2,2,0,,6,5,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,7,6,0,15
2018-ausopen-XD107,,3,4,2,0,23,0,137,1,1,0,,7,5,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,7,6,15,15
2018-ausopen-XD107,,3,4,2,0,23,0,138,2,1,0,,7,6,,,,,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,7,6,15,30
2018-ausopen-XD107,,3,4,2,0,23,0,139,1,2,0,,8,6,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,7,6,30,30
2018-ausopen-XD107,,3,4,2,0,23,0,140,1,2,0,,9,6,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,7,6,40,30
2018-ausopen-XD107,,3,4,2,0,23,0,141,2,1,0,,9,7,,,,,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,0,,,,7,6,40,40
2018-ausopen-XD107,,3,4,2,0,23,0,142,1,1,0,,10,7,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,7,6,A,40
2018-ausopen-XD108,,1,5,2,0,1,0,1,1,1,207,,15,0,,,,,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,,,,7,6,0,0
2018-ausopen-XD108,,1,5,2,0,1,0,2,1,1,199,,30,0,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,5,,,,7,6,15,0
2018-ausopen-XD108,,1,5,2,0,1,0,3,2,1,154,,30,15,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2,,,,7,6,15,15
2018-ausopen-XD108,,1,5,2,0,1,0,4,2,1,165,,30,30,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,4,,,,7,6,15,30
2018-ausopen-XD108,,1,5,2,0,1,0,5,2,1,172,,30,40,,,,,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,0,,,,7,6,15,40
2018-ausopen-XD108,,1,5,2,0,1,0,6,1,1,184,,40,40,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,7,6,30,40
2018-ausopen-XD108,,1,5,3,0,1,2,7,2,1,192,,0,0,,,,,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,6,,,,7,6,0,0
2018-ausopen-XD108,,1,5,3,0,2,0,8,2,2,178,,0,15,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,7,6,0,15
2018-ausopen-XD108,,1,5,3,0,2,0,9,1,2,204,,15,15,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,7,6,15,15
2018-ausopen-XD108,,1,5,3,0,2,0,10,2,2,161,,15,30,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,3,,,,7,6,15,30
2018-ausopen-XD108,,1,5,3,0,2,0,11,1,2,133,,30,30,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,10,,,,7,6,30,30
2018-ausopen-XD108,,1,5,3,0,2,0,12,2,2,175,,30,40,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,7,6,30,40
2018-ausopen-XD108,,1,5,3,0,2,0,13,1,2,138,,40,40,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,4,,,,7,6,40,40
2018-ausopen-XD108,,1,5,3,0,2,0,14,2,2,200,,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,7,6,40,A
2018-ausopen-XD108,,1,5,3,0,3,0,15,1,1,130,,15,0,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,3,,,,7,6,A,A
2018-ausopen-XD108,,1,5,3,0,3,0,16,2,1,136,,15,15,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2,,,,7,6,A,A
2018-ausopen-XD108,,1,5,3,0,3,0,17,1,1,166,,30,15,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,7,6,A,A
2018-ausopen-XD108,,1,5,3,0,3,0,18,2,1,177,,30,30,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,7,6,A,A
2018-ausopen-XD108,,1,5,4,0,3,0,19,2,1,167,,30,40,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,7,6,0,0
2018-ausopen-XD108,,1,5,4,0,3,0,20,1,1,160,,40,40,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,5,,,,7,6,15,0
2018-ausopen-XD108,,1,5,4,0,3,0,21,1,1,130,,0,0,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,3,,,,7,6,30,0
2018-ausopen-XD108,,1,5,4,0,4,0,22,2,2,176,,0,15,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,7,6,30,15
2018-ausopen-XD108,,1,5,4,0,4,0,23,1,2,152,,15,15,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,4,,,,7,6,40,15
2018-ausopen-XD108,,1,5,4,0,4,0,24,2,2,164,,15,30,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,7,6,40,30
2018-ausopen-XD108,,1,5,4,0,4,0,25,2,2,179,,15,40,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,7,6,40,40
2018-ausopen-XD108,,1,5,4,0,4,0,26,2,2,184,,0,0,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,7,6,40,A
2018-ausopen-XD108,,1,5,5,0,5,0,27,2,1,192,,0,15,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,7,6,0,0
2018-ausopen-XD108,,1,5,5,0,5,0,28,2,1,160,,0,30,,,,,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,0,,,,7,6,0,15
2018-ausopen-XD108,,1,5,5,0,5,0,29,2,1,179,,0,40,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,7,6,0,30
2018-ausopen-XD108,,1,5,5,0,5,0,30,1,1,186,,15,40,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,7,6,15,30
2018-ausopen-XD108,,1,5,5,0,5,0,31,2,1,191,,0,0,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,7,6,15,40
2018-ausopen-XD108,,1,5,6,0,6,0,32,2,2,195,,0,15,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,,,,7,6,0,0
2018-ausopen-XD108,,1,5,6,0,6,0,33,2,2,203,,0,30,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,7,6,0,15
2018-ausopen-XD108,,1,5,6,0,6,0,34,2,2,168,,0,40,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,3,,,,7,6,0,30
2018-ausopen-XD108,,1,5,6,0,6,0,35,1,2,187,,15,40,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,7,6,15,30
2018-ausopen-XD108,,1,5,6,0,6,0,36,2,2,194,,0,0,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,,,,7,6,15,40
2018-ausopen-XD108,,1,5,6,0,7,0,37,1,1,137,,15,0,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,3,,,,7,6,30,40
2018-ausopen-XD108,,1,0,0,0,7,0,38,2,1,139,,15,15,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2,,,,7,7,0,0
2018-ausopen-XD108,,1,0,0,0,7,0,39,1,1,169,,30,15,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,7,7,15,0
2018-ausopen-XD108,,1,0,0,0,7,0,40,1,1,164,,40,15,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,7,7,30,0
2018-ausopen-XD108,,1,0,0,0,7,0,41,2,1,161,,40,30,,,,,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,4,,,,7,7,30,15
2018-ausopen-XD108,,1,0,0,0,7,0,42,2,1,134,,40,40,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,4,,,,7,7,30,30
2018-ausopen-XD108,,1,0,0,0,7,0,43,1,1,164,,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,7,7,40,30
2018-ausopen-XD108,,1,0,0,0,8,0,44,2,2,189,,0,15,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,,,,7,7,40,40
2018-ausopen-XD108,,1,0,0,0,8,0,45,1,2,142,,15,15,,,,,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,0,,,,7,7,A,40
2018-ausopen-XD108,,1,0,0,0,8,0,46,2,2,156,,15,30,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,1,,,,7,7,A,A
2018-ausopen-XD108,,1,0,0,0,8,0,47,2,2,141,,15,40,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,3,,,,7,7,A,A
2018-ausopen-XD108,,1,0,1,0,8,2,48,2,2,171,,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,7,7,0,0
2018-ausopen-XD108,,2,0,1,0,9,0,49,1,1,166,,15,0,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,7,,,,7,7,15,0
2018-ausopen-XD108,,2,0,1,0,9,0,50,1,1,180,,30,0,,,,,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,,,,7,7,30,0
2018-ausopen-XD108,,2,0,1,0,9,0,51,1,1,185,,40,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,7,7,40,0
2018-ausopen-XD108,,2,0,1,0,9,0,52,2,1,176,,40,15,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,4,,,,7,7,40,15
2018-ausopen-XD108,,2,1,1,0,9,1,53,1,1,200,,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,7,7,0,0
2018-ausopen-XD108,,2,1,1,0,10,0,54,2,2,164,,0,15,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,1,,,,7,7,0,15
2018-ausopen-XD108,,2,1,1,0,10,0,55,2,2,198,,0,30,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,,,,7,7,0,30
2018-ausopen-XD108,,2,1,1,0,10,0,56,2,2,197,,0,40,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,,,,7,7,0,40
2018-ausopen-XD108,,2,1,2,0,10,2,57,2,2,146,,0,0,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,7,7,0,0
2018-ausopen-XD108,,2,1,2,0,11,0,58,2,1,160,,0,15,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,7,7,0,15
2018-ausopen-XD108,,2,1,2,0,11,0,59,2,1,159,,0,30,,,,,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,7,7,0,30
2018-ausopen-XD108,,2,1,2,0,11,0,60,1,1,168,,15,30,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,9,,,,7,7,15,30
2018-ausopen-XD108,,2,1,2,0,11,0,61,1,1,171,,30,30,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,7,7,30,30
2018-ausopen-XD108,,2,1,2,0,11,0,62,1,1,164,,40,30,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,7,7,40,30
2018-ausopen-XD108,,2,1,2,0,11,0,63,2,1,136,,40,40,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,4,,,,7,7,40,40
2018-ausopen-XD108,,2,1,2,0,11,0,64,2,1,130,,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2,,,,7,7,40,A
2018-ausopen-XD108,,2,1,3,0,12,0,65,2,2,160,,0,15,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,7,7,0,0
2018-ausopen-XD108,,2,1,3,0,12,0,66,2,2,147,,0,30,,,,,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,3,,,,7,7,0,15
2018-ausopen-XD108,,2,1,3,0,12,0,67,2,2,160,,0,40,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,7,7,0,30
2018-ausopen-XD108,,2,1,3,0,12,0,68,2,2,129,,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,1,,,,7,7,0,40
2018-ausopen-XD108,,2,1,4,0,13,0,69,2,1,191,,0,15,,,,,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,4,,,,7,7,0,0
2018-ausopen-XD108,,2,1,4,0,13,0,70,1,1,152,,15,15,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,7,,,,7,7,15,0
2018-ausopen-XD108,,2,1,4,0,13,0,71,1,1,202,,30,15,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,7,7,30,0
2018-ausopen-XD108,,2,1,4,0,13,0,72,1,1,191,,40,15,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,7,7,40,0
2018-ausopen-XD108,,2,2,4,0,13,1,73,1,1,211,,0,0,,,,,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,,,,7,7,0,0
2018-ausopen-XD108,,2,2,4,0,14,0,74,1,2,194,,15,0,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,4,,,,7,7,15,0
2018-ausopen-XD108,,2,2,4,0,14,0,75,2,2,190,,15,15,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,7,7,15,15
2018-ausopen-XD108,,2,2,4,0,14,0,76,2,2,195,,15,30,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,7,7,15,30
2018-ausopen-XD108,,2,2,4,0,14,0,77,2,2,196,,15,40,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,7,7,15,40
2018-ausopen-XD108,,2,2,5,0,14,2,78,2,2,175,,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,5,,,,7,7,0,0
2018-ausopen-XD108,,2,2,5,0,15,0,79,1,1,135,,15,0,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,1,,,,7,7,15,0
2018-ausopen-XD108,,2,2,5,0,15,0,80,2,1,140,,15,15,,,,,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,0,,,,7,7,15,15
2018-ausopen-XD108,,2,2,5,0,15,0,81,2,1,153,,15,30,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,7,7,15,30
2018-ausopen-XD108,,2,2,5,0,15,0,82,1,1,146,,30,30,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,7,7,30,30
2018-ausopen-XD108,,2,2,5,0,15,0,83,1,1,158,,40,30,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,7,7,40,30
2018-ausopen-XD108,,2,2,5,0,15,0,84,2,1,153,,40,40,,,,,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,7,7,40,40
2018-ausopen-XD108,,2,2,5,0,15,0,85,1,1,160,,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,7,7,A,40
